"batch"	"allele2"	"n"	"batch.freq"
"FINRISK_Finpcga_R3_Drem"	"04:01"	2486	0.171875
"FINRISK_Finpcga_R3_Drem"	"05:01"	778	0.0537887168141593
"FINRISK_Finpcga_R3_Drem"	"06:02"	860	0.0594579646017699
"FINRISK_Finpcga_R3_Drem"	"07:01"	1662	0.114905973451327
"FINRISK_Finpcga_R3_Drem"	"07:02"	2218	0.153346238938053
"FINRISK_Finpcga_R3_Drem"	"07:04"	277	0.0191509955752212
"FINRISK_Finpcga_R3_Drem"	"08:02"	36	0.00248893805309735
"FINRISK_Finpcga_R3_Drem"	"12:02"	11	0.000760508849557522
"FINRISK_Finpcga_R3_Drem"	"12:03"	535	0.0369883849557522
"FINRISK_Finpcga_R3_Drem"	"14:02"	202	0.0139657079646018
"FINRISK_Finpcga_R3_Drem"	"15:02"	443	0.0306277654867257
"FINRISK_Finpcga_R3_Drem"	"15:05"	6	0.000414823008849558
"FINRISK_Finpcga_R3_Drem"	"16:01"	50	0.00345685840707965
"FINRISK_Finpcga_R3_Drem"	"17:01"	52	0.00359513274336283
"FINRISK_Finpcga_R3_Drem"	"17:03"	24	0.00165929203539823
"FINRISK_FR02_BROAD_R3_Drem"	"01:02"	203	0.068790240596408
"FINRISK_FR02_BROAD_R3_Drem"	"02:02"	176	0.0596407997289055
"FINRISK_FR02_BROAD_R3_Drem"	"03:02"	7	0.0023720772619451
"FINRISK_FR02_BROAD_R3_Drem"	"03:03"	265	0.0898000677736361
"FINRISK_FR02_BROAD_R3_Drem"	"03:04"	355	0.120298203998645
"FINRISK_FR02_BROAD_R3_Drem"	"04:01"	533	0.180616740088106
"FINRISK_FR02_BROAD_R3_Drem"	"05:01"	143	0.0484581497797357
"FINRISK_FR02_BROAD_R3_Drem"	"06:02"	180	0.0609962724500169
"FINRISK_FR02_BROAD_R3_Drem"	"07:01"	308	0.104371399525585
"FINRISK_FR02_BROAD_R3_Drem"	"07:02"	442	0.149779735682819
"FINRISK_FR02_BROAD_R3_Drem"	"07:04"	65	0.0220264317180617
"FINRISK_FR02_BROAD_R3_Drem"	"08:02"	5	0.00169434090138936
"FINRISK_FR02_BROAD_R3_Drem"	"12:02"	2	0.000677736360555744
"FINRISK_FR02_BROAD_R3_Drem"	"12:03"	96	0.0325313453066757
"FINRISK_FR02_BROAD_R3_Drem"	"14:02"	55	0.018637749915283
"FINRISK_FR02_BROAD_R3_Drem"	"15:02"	82	0.0277871907827855
"FINRISK_FR02_BROAD_R3_Drem"	"15:05"	1	0.000338868180277872
"FINRISK_FR02_BROAD_R3_Drem"	"16:01"	14	0.00474415452389021
"FINRISK_FR02_BROAD_R3_Drem"	"17:01"	12	0.00406641816333446
"FINRISK_FR02_BROAD_R3_Drem"	"17:03"	7	0.0023720772619451
"FINRISK_FR12_R3_Drem"	"01:02"	449	0.0677326896967868
"FINRISK_FR12_R3_Drem"	"02:02"	391	0.0589832553929703
"FINRISK_FR12_R3_Drem"	"03:02"	20	0.00301704631166088
"FINRISK_FR12_R3_Drem"	"03:03"	574	0.0865892291446674
"FINRISK_FR12_R3_Drem"	"03:04"	850	0.128224468245588
"FINRISK_FR12_R3_Drem"	"04:01"	1112	0.167747774928345
"FINRISK_FR12_R3_Drem"	"05:01"	382	0.0576255845527229
"FINRISK_FR12_R3_Drem"	"06:02"	391	0.0589832553929703
"FINRISK_FR12_R3_Drem"	"07:01"	758	0.114346055211948
