"batch"	"allele2"	"n"	"batch.freq"
"FINRISK_Engage_R3_Drem"	"02:01"	869	0.0848135857895764
"FINRISK_Engage_R3_Drem"	"02:02"	389	0.0379660355260589
"FINRISK_Engage_R3_Drem"	"03:01"	1103	0.107651766543041
"FINRISK_Engage_R3_Drem"	"03:02"	1194	0.1165332812805
"FINRISK_Engage_R3_Drem"	"03:03"	599	0.0584618387663478
"FINRISK_Engage_R3_Drem"	"03:04"	12	0.00117118875658794
"FINRISK_Engage_R3_Drem"	"04:02"	1084	0.10579738434511
"FINRISK_Engage_R3_Drem"	"05:01"	2103	0.205250829592036
"FINRISK_Engage_R3_Drem"	"05:02"	118	0.0115166894397814
"FINRISK_Engage_R3_Drem"	"05:03"	102	0.00995510443099746
"FINRISK_Engage_R3_Drem"	"05:04"	1	9.75990630489947e-05
"FINRISK_Engage_R3_Drem"	"06:01"	3	0.000292797189146984
"FINRISK_Engage_R3_Drem"	"06:02"	1388	0.135467499512005
"FINRISK_Engage_R3_Drem"	"06:03"	895	0.0873511614288503
"FINRISK_Engage_R3_Drem"	"06:04"	365	0.0356236580128831
"FINRISK_Engage_R3_Drem"	"06:09"	21	0.00204958032402889
"FINRISK_Finpcga_R3_Drem"	"02:01"	1244	0.08595909342178
"FINRISK_Finpcga_R3_Drem"	"02:02"	576	0.0398009950248756
"FINRISK_Finpcga_R3_Drem"	"03:01"	1599	0.110489220563847
"FINRISK_Finpcga_R3_Drem"	"03:02"	1600	0.110558319513543
"FINRISK_Finpcga_R3_Drem"	"03:03"	868	0.0599778883360973
"FINRISK_Finpcga_R3_Drem"	"03:04"	8	0.000552791597567717
"FINRISK_Finpcga_R3_Drem"	"04:02"	1532	0.105859590934218
"FINRISK_Finpcga_R3_Drem"	"05:01"	2973	0.205431177446103
"FINRISK_Finpcga_R3_Drem"	"05:02"	137	0.00946655610834715
"FINRISK_Finpcga_R3_Drem"	"05:03"	138	0.00953565505804312
"FINRISK_Finpcga_R3_Drem"	"05:04"	3	0.000207296849087894
"FINRISK_Finpcga_R3_Drem"	"06:01"	6	0.000414593698175788
"FINRISK_Finpcga_R3_Drem"	"06:02"	2024	0.139856274184632
"FINRISK_Finpcga_R3_Drem"	"06:03"	1263	0.0872719734660033
"FINRISK_Finpcga_R3_Drem"	"06:04"	477	0.0329601990049751
"FINRISK_Finpcga_R3_Drem"	"06:09"	24	0.00165837479270315
"FINRISK_FR02_BROAD_R3_Drem"	"02:01"	250	0.0846883468834688
"FINRISK_FR02_BROAD_R3_Drem"	"02:02"	115	0.0389566395663957
"FINRISK_FR02_BROAD_R3_Drem"	"03:01"	305	0.103319783197832
"FINRISK_FR02_BROAD_R3_Drem"	"03:02"	320	0.10840108401084
"FINRISK_FR02_BROAD_R3_Drem"	"03:03"	175	0.0592818428184282
"FINRISK_FR02_BROAD_R3_Drem"	"03:04"	3	0.00101626016260163
"FINRISK_FR02_BROAD_R3_Drem"	"04:02"	308	0.104336043360434
