"batch"	"allele2"	"n"	"batch.freq"
"AxiomGT1_b17.calls"	"02:01"	1	0.166666666666667
"AxiomGT1_b17.calls"	"03:01"	4	0.666666666666667
"AxiomGT1_b17.calls"	"32:01"	1	0.166666666666667
"BOTNIA_DGI_R3_Drem"	"01:01"	279	0.105681818181818
"BOTNIA_DGI_R3_Drem"	"02:01"	904	0.342424242424242
"BOTNIA_DGI_R3_Drem"	"02:05"	7	0.00265151515151515
"BOTNIA_DGI_R3_Drem"	"03:01"	559	0.211742424242424
"BOTNIA_DGI_R3_Drem"	"11:01"	87	0.0329545454545455
"BOTNIA_DGI_R3_Drem"	"23:01"	21	0.00795454545454545
"BOTNIA_DGI_R3_Drem"	"24:02"	231	0.0875
"BOTNIA_DGI_R3_Drem"	"25:01"	26	0.00984848484848485
"BOTNIA_DGI_R3_Drem"	"26:01"	47	0.0178030303030303
"BOTNIA_DGI_R3_Drem"	"29:01"	9	0.00340909090909091
"BOTNIA_DGI_R3_Drem"	"29:02"	6	0.00227272727272727
"BOTNIA_DGI_R3_Drem"	"30:01"	25	0.00946969696969697
"BOTNIA_DGI_R3_Drem"	"31:01"	119	0.0450757575757576
"BOTNIA_DGI_R3_Drem"	"32:01"	117	0.0443181818181818
"BOTNIA_DGI_R3_Drem"	"33:01"	5	0.00189393939393939
"BOTNIA_DGI_R3_Drem"	"33:03"	3	0.00113636363636364
"BOTNIA_DGI_R3_Drem"	"68:01"	194	0.0734848484848485
"BOTNIA_DGI_R3_Drem"	"69:01"	1	0.000378787878787879
"BOTNIA_T2DGo_R3_Drem"	"01:01"	106	0.127403846153846
"BOTNIA_T2DGo_R3_Drem"	"02:01"	279	0.335336538461538
"BOTNIA_T2DGo_R3_Drem"	"02:05"	4	0.00480769230769231
"BOTNIA_T2DGo_R3_Drem"	"03:01"	162	0.194711538461538
"BOTNIA_T2DGo_R3_Drem"	"11:01"	26	0.03125
"BOTNIA_T2DGo_R3_Drem"	"23:01"	5	0.00600961538461538
"BOTNIA_T2DGo_R3_Drem"	"24:02"	65	0.078125
"BOTNIA_T2DGo_R3_Drem"	"25:01"	7	0.00841346153846154
"BOTNIA_T2DGo_R3_Drem"	"26:01"	19	0.0228365384615385
"BOTNIA_T2DGo_R3_Drem"	"29:01"	4	0.00480769230769231
"BOTNIA_T2DGo_R3_Drem"	"29:02"	3	0.00360576923076923
"BOTNIA_T2DGo_R3_Drem"	"30:01"	4	0.00480769230769231
"BOTNIA_T2DGo_R3_Drem"	"31:01"	32	0.0384615384615385
"BOTNIA_T2DGo_R3_Drem"	"32:01"	43	0.0516826923076923
"BOTNIA_T2DGo_R3_Drem"	"33:01"	1	0.00120192307692308
"BOTNIA_T2DGo_R3_Drem"	"33:03"	2	0.00240384615384615
"BOTNIA_T2DGo_R3_Drem"	"68:01"	69	0.0829326923076923
"BOTNIA_T2DGo_R3_Drem"	"69:01"	1	0.00120192307692308
"FINRISK_bf_R3_Drem"	"01:01"	83	0.0785241248817408
"FINRISK_bf_R3_Drem"	"02:01"	360	0.340586565752129
"FINRISK_bf_R3_Drem"	"03:01"	298	0.281929990539262
"FINRISK_bf_R3_Drem"	"11:01"	46	0.043519394512772
"FINRISK_bf_R3_Drem"	"23:01"	4	0.00378429517502365
"FINRISK_bf_R3_Drem"	"24:02"	93	0.0879848628192999
"FINRISK_bf_R3_Drem"	"25:01"	11	0.010406811731315
"FINRISK_bf_R3_Drem"	"26:01"	13	0.0122989593188269
"FINRISK_bf_R3_Drem"	"29:01"	3	0.00283822138126774
"FINRISK_bf_R3_Drem"	"29:02"	2	0.00189214758751183
"FINRISK_bf_R3_Drem"	"31:01"	48	0.0454115421002838
"FINRISK_bf_R3_Drem"	"32:01"	42	0.0397350993377483
"FINRISK_bf_R3_Drem"	"68:01"	53	0.0501419110690634
"FINRISK_bf_R3_Drem"	"69:01"	1	0.000946073793755913
"FINRISK_Corogene_R3_Drem"	"01:01"	291	0.0852372583479789
"FINRISK_Corogene_R3_Drem"	"02:01"	1166	0.341534856473345
"FINRISK_Corogene_R3_Drem"	"02:05"	2	0.000585823081429408
"FINRISK_Corogene_R3_Drem"	"03:01"	859	0.251611013473931
"FINRISK_Corogene_R3_Drem"	"11:01"	137	0.0401288810779145
"FINRISK_Corogene_R3_Drem"	"23:01"	19	0.00556531927357938
"FINRISK_Corogene_R3_Drem"	"24:02"	302	0.0884592852958407
"FINRISK_Corogene_R3_Drem"	"25:01"	40	0.0117164616285882
"FINRISK_Corogene_R3_Drem"	"26:01"	47	0.0137668424135911
"FINRISK_Corogene_R3_Drem"	"29:01"	10	0.00292911540714704
"FINRISK_Corogene_R3_Drem"	"29:02"	8	0.00234329232571763
"FINRISK_Corogene_R3_Drem"	"30:01"	8	0.00234329232571763
"FINRISK_Corogene_R3_Drem"	"31:01"	145	0.0424721734036321
"FINRISK_Corogene_R3_Drem"	"32:01"	134	0.0392501464557704
"FINRISK_Corogene_R3_Drem"	"33:01"	1	0.000292911540714704
"FINRISK_Corogene_R3_Drem"	"33:03"	7	0.00205038078500293
"FINRISK_Corogene_R3_Drem"	"68:01"	235	0.0688342120679555
"FINRISK_Corogene_R3_Drem"	"69:01"	3	0.000878734622144112
"FINRISK_Engage_R3_Drem"	"01:01"	777	0.0760497210531467
"FINRISK_Engage_R3_Drem"	"02:01"	3536	0.346089850249584
"FINRISK_Engage_R3_Drem"	"02:02"	2	0.000195752177742977
"FINRISK_Engage_R3_Drem"	"02:05"	1	9.78760888714887e-05
"FINRISK_Engage_R3_Drem"	"03:01"	2725	0.266712342174807
"FINRISK_Engage_R3_Drem"	"11:01"	376	0.0368014094156797
"FINRISK_Engage_R3_Drem"	"23:01"	17	0.00166389351081531
"FINRISK_Engage_R3_Drem"	"24:02"	1009	0.0987569736713321
"FINRISK_Engage_R3_Drem"	"25:01"	130	0.0127238915532935
"FINRISK_Engage_R3_Drem"	"26:01"	181	0.0177155720857395
"FINRISK_Engage_R3_Drem"	"29:01"	45	0.00440442399921699
"FINRISK_Engage_R3_Drem"	"29:02"	25	0.00244690222178722
"FINRISK_Engage_R3_Drem"	"30:01"	11	0.00107663697758638
"FINRISK_Engage_R3_Drem"	"31:01"	381	0.0372907898600372
"FINRISK_Engage_R3_Drem"	"32:01"	362	0.0354311441714789
"FINRISK_Engage_R3_Drem"	"33:01"	6	0.000587256533228932
"FINRISK_Engage_R3_Drem"	"33:03"	25	0.00244690222178722
"FINRISK_Engage_R3_Drem"	"68:01"	602	0.0589214055006362
"FINRISK_Engage_R3_Drem"	"69:01"	6	0.000587256533228932
"FINRISK_Finpcga_R3_Drem"	"01:01"	1120	0.0776268367064042
"FINRISK_Finpcga_R3_Drem"	"02:01"	4946	0.342805655669531
"FINRISK_Finpcga_R3_Drem"	"02:02"	7	0.000485167729415026
"FINRISK_Finpcga_R3_Drem"	"02:05"	10	0.00069309675630718
"FINRISK_Finpcga_R3_Drem"	"02:17"	2	0.000138619351261436
"FINRISK_Finpcga_R3_Drem"	"03:01"	3854	0.267119489880787
"FINRISK_Finpcga_R3_Drem"	"11:01"	577	0.0399916828389243
"FINRISK_Finpcga_R3_Drem"	"23:01"	38	0.00263376767396729
"FINRISK_Finpcga_R3_Drem"	"24:02"	1337	0.09266703631827
"FINRISK_Finpcga_R3_Drem"	"25:01"	172	0.0119212642084835
"FINRISK_Finpcga_R3_Drem"	"26:01"	263	0.0182284446908788
"FINRISK_Finpcga_R3_Drem"	"29:01"	55	0.00381203215968949
"FINRISK_Finpcga_R3_Drem"	"29:02"	37	0.00256445799833657
"FINRISK_Finpcga_R3_Drem"	"30:01"	36	0.00249514832270585
"FINRISK_Finpcga_R3_Drem"	"31:01"	532	0.036872747435542
"FINRISK_Finpcga_R3_Drem"	"32:01"	592	0.0410313279733851
"FINRISK_Finpcga_R3_Drem"	"33:01"	11	0.000762406431937899
"FINRISK_Finpcga_R3_Drem"	"33:03"	21	0.00145550318824508
"FINRISK_Finpcga_R3_Drem"	"68:01"	810	0.0561408372608816
"FINRISK_Finpcga_R3_Drem"	"69:01"	8	0.000554477405045744
"FINRISK_FR02_BROAD_R3_Drem"	"01:01"	237	0.0804753820033956
"FINRISK_FR02_BROAD_R3_Drem"	"01:02"	1	0.00033955857385399
"FINRISK_FR02_BROAD_R3_Drem"	"02:01"	966	0.328013582342954
"FINRISK_FR02_BROAD_R3_Drem"	"02:02"	1	0.00033955857385399
"FINRISK_FR02_BROAD_R3_Drem"	"02:05"	2	0.00067911714770798
"FINRISK_FR02_BROAD_R3_Drem"	"03:01"	789	0.267911714770798
"FINRISK_FR02_BROAD_R3_Drem"	"11:01"	128	0.0434634974533107
"FINRISK_FR02_BROAD_R3_Drem"	"23:01"	9	0.00305602716468591
"FINRISK_FR02_BROAD_R3_Drem"	"24:02"	271	0.0920203735144312
"FINRISK_FR02_BROAD_R3_Drem"	"25:01"	41	0.0139219015280136
"FINRISK_FR02_BROAD_R3_Drem"	"26:01"	53	0.0179966044142615
"FINRISK_FR02_BROAD_R3_Drem"	"29:01"	15	0.00509337860780985
