"batch"	"allele2"	"n"	"batch.freq"
"AxiomGT1_b09.calls"	"01:01"	621	0.0743712574850299
"AxiomGT1_b09.calls"	"02:01"	1142	0.136766467065868
"AxiomGT1_b09.calls"	"02:02"	10	0.00119760479041916
"AxiomGT1_b09.calls"	"03:01"	1177	0.140958083832335
"AxiomGT1_b09.calls"	"04:01"	3476	0.416287425149701
"AxiomGT1_b09.calls"	"04:02"	1398	0.167425149700599
"AxiomGT1_b09.calls"	"05:01"	152	0.0182035928143713
"AxiomGT1_b09.calls"	"06:01"	4	0.000479041916167665
"AxiomGT1_b09.calls"	"10:01"	10	0.00119760479041916
"AxiomGT1_b09.calls"	"105:01"	17	0.00203592814371258
"AxiomGT1_b09.calls"	"11:01"	16	0.00191616766467066
"AxiomGT1_b09.calls"	"13:01"	25	0.0029940119760479
"AxiomGT1_b09.calls"	"14:01"	105	0.0125748502994012
"AxiomGT1_b09.calls"	"15:01"	59	0.00706586826347305
"AxiomGT1_b09.calls"	"16:01"	47	0.00562874251497006
"AxiomGT1_b09.calls"	"17:01"	28	0.00335329341317365
"AxiomGT1_b09.calls"	"19:01"	30	0.00359281437125748
"AxiomGT1_b09.calls"	"20:01"	33	0.00395209580838323
"AxiomGT1_b10.calls"	"01:01"	515	0.0716671305315892
"AxiomGT1_b10.calls"	"02:01"	975	0.135680489841358
"AxiomGT1_b10.calls"	"02:02"	15	0.00208739215140551
"AxiomGT1_b10.calls"	"03:01"	1034	0.14389089897022
"AxiomGT1_b10.calls"	"04:01"	3018	0.419983300862789
"AxiomGT1_b10.calls"	"04:02"	1176	0.163651544670192
"AxiomGT1_b10.calls"	"05:01"	134	0.0186473698858892
"AxiomGT1_b10.calls"	"10:01"	10	0.00139159476760367
"AxiomGT1_b10.calls"	"105:01"	13	0.00180907319788478
"AxiomGT1_b10.calls"	"11:01"	12	0.00166991372112441
"AxiomGT1_b10.calls"	"13:01"	21	0.00292234901196771
"AxiomGT1_b10.calls"	"14:01"	79	0.010993598664069
"AxiomGT1_b10.calls"	"15:01"	53	0.00737545226829947
"AxiomGT1_b10.calls"	"16:01"	37	0.00514890064013359
"AxiomGT1_b10.calls"	"17:01"	29	0.00403562482605065
"AxiomGT1_b10.calls"	"19:01"	30	0.00417478430281102
"AxiomGT1_b10.calls"	"20:01"	35	0.00487058168661286
"AxiomGT1_b11.calls"	"01:01"	374	0.0556216537775134
"AxiomGT1_b11.calls"	"02:01"	954	0.141879833432481
"AxiomGT1_b11.calls"	"02:02"	1	0.000148720999405116
"AxiomGT1_b11.calls"	"03:01"	933	0.138756692444973
"AxiomGT1_b11.calls"	"04:01"	2720	0.404521118381916
"AxiomGT1_b11.calls"	"04:02"	1287	0.191403926234384
"AxiomGT1_b11.calls"	"05:01"	143	0.0212671029149316
"AxiomGT1_b11.calls"	"06:01"	1	0.000148720999405116
"AxiomGT1_b11.calls"	"10:01"	10	0.00148720999405116
"AxiomGT1_b11.calls"	"105:01"	14	0.00208209399167162
"AxiomGT1_b11.calls"	"11:01"	7	0.00104104699583581
"AxiomGT1_b11.calls"	"13:01"	20	0.00297441998810232
"AxiomGT1_b11.calls"	"14:01"	81	0.0120464009518144
"AxiomGT1_b11.calls"	"15:01"	31	0.0046103509815586
"AxiomGT1_b11.calls"	"16:01"	37	0.00550267697798929
"AxiomGT1_b11.calls"	"17:01"	35	0.00520523497917906
"AxiomGT1_b11.calls"	"19:01"	31	0.0046103509815586
"AxiomGT1_b11.calls"	"20:01"	45	0.00669244497323022
"AxiomGT1_b12.calls"	"01:01"	166	0.0739750445632799
"AxiomGT1_b12.calls"	"02:01"	322	0.14349376114082
"AxiomGT1_b12.calls"	"02:02"	4	0.0017825311942959
"AxiomGT1_b12.calls"	"03:01"	302	0.13458110516934
"AxiomGT1_b12.calls"	"04:01"	926	0.412655971479501
"AxiomGT1_b12.calls"	"04:02"	387	0.172459893048128
"AxiomGT1_b12.calls"	"05:01"	25	0.0111408199643494
"AxiomGT1_b12.calls"	"06:01"	1	0.000445632798573975
"AxiomGT1_b12.calls"	"10:01"	1	0.000445632798573975
"AxiomGT1_b12.calls"	"105:01"	4	0.0017825311942959
"AxiomGT1_b12.calls"	"11:01"	9	0.00401069518716578
"AxiomGT1_b12.calls"	"13:01"	9	0.00401069518716578
"AxiomGT1_b12.calls"	"14:01"	24	0.0106951871657754
"AxiomGT1_b12.calls"	"15:01"	11	0.00490196078431373
"AxiomGT1_b12.calls"	"16:01"	14	0.00623885918003565
"AxiomGT1_b12.calls"	"17:01"	13	0.00579322638146168
"AxiomGT1_b12.calls"	"19:01"	11	0.00490196078431373
"AxiomGT1_b12.calls"	"20:01"	15	0.00668449197860963
"AxiomGT1_b13.calls"	"01:01"	203	0.0516539440203562
"AxiomGT1_b13.calls"	"02:01"	521	0.132569974554707
"AxiomGT1_b13.calls"	"03:01"	562	0.143002544529262
"AxiomGT1_b13.calls"	"04:01"	1541	0.392111959287532
"AxiomGT1_b13.calls"	"04:02"	862	0.219338422391857
"AxiomGT1_b13.calls"	"05:01"	83	0.0211195928753181
"AxiomGT1_b13.calls"	"06:01"	6	0.00152671755725191
"AxiomGT1_b13.calls"	"10:01"	5	0.00127226463104326
"AxiomGT1_b13.calls"	"105:01"	15	0.00381679389312977
"AxiomGT1_b13.calls"	"11:01"	11	0.00279898218829517
"AxiomGT1_b13.calls"	"13:01"	6	0.00152671755725191
"AxiomGT1_b13.calls"	"14:01"	48	0.0122137404580153
"AxiomGT1_b13.calls"	"15:01"	13	0.00330788804071247
"AxiomGT1_b13.calls"	"16:01"	14	0.00356234096692112
"AxiomGT1_b13.calls"	"17:01"	18	0.00458015267175573
"AxiomGT1_b13.calls"	"19:01"	10	0.00254452926208651
"AxiomGT1_b13.calls"	"20:01"	12	0.00305343511450382
"AxiomGT1_b16.calls"	"02:01"	1	0.25
"AxiomGT1_b16.calls"	"03:01"	1	0.25
"AxiomGT1_b16.calls"	"04:01"	2	0.5
"AxiomGT1_b17.calls"	"02:01"	2	0.333333333333333
"AxiomGT1_b17.calls"	"03:01"	1	0.166666666666667
"AxiomGT1_b17.calls"	"04:01"	2	0.333333333333333
"AxiomGT1_b17.calls"	"04:02"	1	0.166666666666667
"BOTNIA_DGI_R3_Drem"	"01:01"	120	0.0451467268623025
"BOTNIA_DGI_R3_Drem"	"02:01"	398	0.149736644093303
"BOTNIA_DGI_R3_Drem"	"02:02"	14	0.00526711813393529
"BOTNIA_DGI_R3_Drem"	"03:01"	271	0.101956358164033
"BOTNIA_DGI_R3_Drem"	"04:01"	1266	0.476297968397291
"BOTNIA_DGI_R3_Drem"	"04:02"	404	0.151993980436418
"BOTNIA_DGI_R3_Drem"	"05:01"	54	0.0203160270880361
"BOTNIA_DGI_R3_Drem"	"10:01"	4	0.00150489089541008
"BOTNIA_DGI_R3_Drem"	"105:01"	2	0.000752445447705041
"BOTNIA_DGI_R3_Drem"	"11:01"	7	0.00263355906696764
"BOTNIA_DGI_R3_Drem"	"13:01"	12	0.00451467268623025
"BOTNIA_DGI_R3_Drem"	"14:01"	45	0.0169300225733634
"BOTNIA_DGI_R3_Drem"	"15:01"	6	0.00225733634311512
"BOTNIA_DGI_R3_Drem"	"16:01"	12	0.00451467268623025
"BOTNIA_DGI_R3_Drem"	"17:01"	11	0.00413844996237773
"BOTNIA_DGI_R3_Drem"	"19:01"	11	0.00413844996237773
"BOTNIA_DGI_R3_Drem"	"20:01"	21	0.00790067720090293
"BOTNIA_T2DGo_R3_Drem"	"01:01"	48	0.0571428571428571
"BOTNIA_T2DGo_R3_Drem"	"02:01"	128	0.152380952380952
"BOTNIA_T2DGo_R3_Drem"	"02:02"	12	0.0142857142857143
"BOTNIA_T2DGo_R3_Drem"	"03:01"	113	0.13452380952381
"BOTNIA_T2DGo_R3_Drem"	"04:01"	379	0.451190476190476
"BOTNIA_T2DGo_R3_Drem"	"04:02"	102	0.121428571428571
"BOTNIA_T2DGo_R3_Drem"	"05:01"	11	0.0130952380952381
"BOTNIA_T2DGo_R3_Drem"	"06:01"	1	0.00119047619047619
"BOTNIA_T2DGo_R3_Drem"	"105:01"	1	0.00119047619047619
"BOTNIA_T2DGo_R3_Drem"	"11:01"	2	0.00238095238095238
"BOTNIA_T2DGo_R3_Drem"	"13:01"	6	0.00714285714285714
"BOTNIA_T2DGo_R3_Drem"	"14:01"	17	0.0202380952380952
"BOTNIA_T2DGo_R3_Drem"	"15:01"	3	0.00357142857142857
"BOTNIA_T2DGo_R3_Drem"	"16:01"	4	0.00476190476190476
"BOTNIA_T2DGo_R3_Drem"	"17:01"	7	0.00833333333333333
"BOTNIA_T2DGo_R3_Drem"	"19:01"	5	0.00595238095238095
"BOTNIA_T2DGo_R3_Drem"	"20:01"	1	0.00119047619047619
"FINRISK_bf_R3_Drem"	"01:01"	53	0.05
"FINRISK_bf_R3_Drem"	"02:01"	147	0.138679245283019
"FINRISK_bf_R3_Drem"	"03:01"	142	0.133962264150943
"FINRISK_bf_R3_Drem"	"04:01"	423	0.399056603773585
"FINRISK_bf_R3_Drem"	"04:02"	210	0.19811320754717
"FINRISK_bf_R3_Drem"	"05:01"	34	0.0320754716981132
"FINRISK_bf_R3_Drem"	"10:01"	2	0.00188679245283019
"FINRISK_bf_R3_Drem"	"105:01"	1	0.000943396226415094
"FINRISK_bf_R3_Drem"	"11:01"	1	0.000943396226415094
"FINRISK_bf_R3_Drem"	"13:01"	3	0.00283018867924528
"FINRISK_bf_R3_Drem"	"14:01"	17	0.0160377358490566
"FINRISK_bf_R3_Drem"	"15:01"	3	0.00283018867924528
"FINRISK_bf_R3_Drem"	"16:01"	6	0.00566037735849057
"FINRISK_bf_R3_Drem"	"17:01"	5	0.00471698113207547
"FINRISK_bf_R3_Drem"	"19:01"	7	0.00660377358490566
"FINRISK_bf_R3_Drem"	"20:01"	6	0.00566037735849057
"FINRISK_Corogene_R3_Drem"	"01:01"	204	0.0594752186588921
"FINRISK_Corogene_R3_Drem"	"02:01"	473	0.137900874635569
"FINRISK_Corogene_R3_Drem"	"02:02"	3	0.00087463556851312
"FINRISK_Corogene_R3_Drem"	"03:01"	454	0.132361516034985
"FINRISK_Corogene_R3_Drem"	"04:01"	1403	0.409037900874636
"FINRISK_Corogene_R3_Drem"	"04:02"	665	0.193877551020408
"FINRISK_Corogene_R3_Drem"	"05:01"	84	0.0244897959183673
"FINRISK_Corogene_R3_Drem"	"06:01"	2	0.000583090379008746
"FINRISK_Corogene_R3_Drem"	"10:01"	8	0.00233236151603499
"FINRISK_Corogene_R3_Drem"	"105:01"	5	0.00145772594752187
"FINRISK_Corogene_R3_Drem"	"11:01"	6	0.00174927113702624
"FINRISK_Corogene_R3_Drem"	"13:01"	10	0.00291545189504373
"FINRISK_Corogene_R3_Drem"	"14:01"	43	0.012536443148688
"FINRISK_Corogene_R3_Drem"	"15:01"	12	0.00349854227405248
"FINRISK_Corogene_R3_Drem"	"16:01"	16	0.00466472303206997
"FINRISK_Corogene_R3_Drem"	"17:01"	12	0.00349854227405248
"FINRISK_Corogene_R3_Drem"	"19:01"	12	0.00349854227405248
"FINRISK_Corogene_R3_Drem"	"20:01"	18	0.00524781341107872
"FINRISK_Engage_R3_Drem"	"01:01"	552	0.0538746828030451
"FINRISK_Engage_R3_Drem"	"02:01"	1457	0.142201834862385
"FINRISK_Engage_R3_Drem"	"02:02"	1	9.75990630489947e-05
"FINRISK_Engage_R3_Drem"	"03:01"	1446	0.141128245168846
"FINRISK_Engage_R3_Drem"	"04:01"	4001	0.390493851259028
"FINRISK_Engage_R3_Drem"	"04:02"	2065	0.201542065196174
"FINRISK_Engage_R3_Drem"	"05:01"	254	0.0247901620144447
"FINRISK_Engage_R3_Drem"	"06:01"	7	0.000683193441342963
"FINRISK_Engage_R3_Drem"	"10:01"	20	0.00195198126097989
"FINRISK_Engage_R3_Drem"	"105:01"	24	0.00234237751317587
"FINRISK_Engage_R3_Drem"	"11:01"	13	0.00126878781963693
"FINRISK_Engage_R3_Drem"	"13:01"	35	0.00341596720671482
"FINRISK_Engage_R3_Drem"	"14:01"	126	0.0122974819441733
"FINRISK_Engage_R3_Drem"	"15:01"	62	0.00605114190903767
"FINRISK_Engage_R3_Drem"	"16:01"	50	0.00487995315244974
"FINRISK_Engage_R3_Drem"	"17:01"	38	0.0037087643958618
"FINRISK_Engage_R3_Drem"	"19:01"	44	0.00429435877415577
"FINRISK_Engage_R3_Drem"	"20:01"	51	0.00497755221549873
"FINRISK_Finpcga_R3_Drem"	"01:01"	741	0.0512023217247098
"FINRISK_Finpcga_R3_Drem"	"02:01"	1966	0.135848535102266
"FINRISK_Finpcga_R3_Drem"	"02:02"	8	0.000552791597567717
"FINRISK_Finpcga_R3_Drem"	"03:01"	2028	0.140132669983416
"FINRISK_Finpcga_R3_Drem"	"04:01"	5775	0.399046434494196
"FINRISK_Finpcga_R3_Drem"	"04:02"	2996	0.20702045328911
"FINRISK_Finpcga_R3_Drem"	"05:01"	341	0.0235627418463239
"FINRISK_Finpcga_R3_Drem"	"06:01"	11	0.000760088446655611
"FINRISK_Finpcga_R3_Drem"	"10:01"	22	0.00152017689331122
"FINRISK_Finpcga_R3_Drem"	"105:01"	30	0.00207296849087894
"FINRISK_Finpcga_R3_Drem"	"11:01"	22	0.00152017689331122
"FINRISK_Finpcga_R3_Drem"	"13:01"	45	0.00310945273631841
"FINRISK_Finpcga_R3_Drem"	"14:01"	149	0.0102957435046987
"FINRISK_Finpcga_R3_Drem"	"15:01"	74	0.00511332227750138
"FINRISK_Finpcga_R3_Drem"	"16:01"	72	0.00497512437810945
"FINRISK_Finpcga_R3_Drem"	"17:01"	56	0.00386954118297402
"FINRISK_Finpcga_R3_Drem"	"19:01"	77	0.00532061912658928
"FINRISK_Finpcga_R3_Drem"	"20:01"	59	0.00407683803206191
"FINRISK_FR02_BROAD_R3_Drem"	"01:01"	150	0.0508130081300813
"FINRISK_FR02_BROAD_R3_Drem"	"02:01"	389	0.131775067750678
"FINRISK_FR02_BROAD_R3_Drem"	"02:02"	2	0.000677506775067751
"FINRISK_FR02_BROAD_R3_Drem"	"03:01"	391	0.132452574525745
"FINRISK_FR02_BROAD_R3_Drem"	"04:01"	1170	0.396341463414634
"FINRISK_FR02_BROAD_R3_Drem"	"04:02"	632	0.214092140921409
"FINRISK_FR02_BROAD_R3_Drem"	"05:01"	69	0.0233739837398374
"FINRISK_FR02_BROAD_R3_Drem"	"06:01"	5	0.00169376693766938
"FINRISK_FR02_BROAD_R3_Drem"	"10:01"	4	0.0013550135501355
"FINRISK_FR02_BROAD_R3_Drem"	"105:01"	7	0.00237127371273713
"FINRISK_FR02_BROAD_R3_Drem"	"11:01"	6	0.00203252032520325
"FINRISK_FR02_BROAD_R3_Drem"	"13:01"	6	0.00203252032520325
"FINRISK_FR02_BROAD_R3_Drem"	"14:01"	32	0.010840108401084
"FINRISK_FR02_BROAD_R3_Drem"	"15:01"	21	0.00711382113821138
"FINRISK_FR02_BROAD_R3_Drem"	"16:01"	16	0.00542005420054201
"FINRISK_FR02_BROAD_R3_Drem"	"17:01"	19	0.00643631436314363
"FINRISK_FR02_BROAD_R3_Drem"	"19:01"	13	0.00440379403794038
"FINRISK_FR02_BROAD_R3_Drem"	"20:01"	20	0.00677506775067751
"FINRISK_FR12_R3_Drem"	"01:01"	350	0.0527585167319867
"FINRISK_FR12_R3_Drem"	"02:01"	951	0.14335242689177
"FINRISK_FR12_R3_Drem"	"02:02"	5	0.000753693096171239
"FINRISK_FR12_R3_Drem"	"03:01"	892	0.134458848356949
"FINRISK_FR12_R3_Drem"	"04:01"	2624	0.395538136870666
"FINRISK_FR12_R3_Drem"	"04:02"	1357	0.204552306300874
"FINRISK_FR12_R3_Drem"	"05:01"	155	0.0233644859813084
"FINRISK_FR12_R3_Drem"	"06:01"	6	0.000904431715405487
"FINRISK_FR12_R3_Drem"	"10:01"	24	0.00361772686162195
"FINRISK_FR12_R3_Drem"	"105:01"	12	0.00180886343081097
"FINRISK_FR12_R3_Drem"	"11:01"	9	0.00135664757310823
"FINRISK_FR12_R3_Drem"	"13:01"	14	0.00211034066927947
"FINRISK_FR12_R3_Drem"	"14:01"	87	0.0131142598733796
"FINRISK_FR12_R3_Drem"	"15:01"	28	0.00422068133855894
"FINRISK_FR12_R3_Drem"	"16:01"	31	0.00467289719626168
"FINRISK_FR12_R3_Drem"	"17:01"	25	0.0037684654808562
"FINRISK_FR12_R3_Drem"	"19:01"	34	0.00512511305396443
"FINRISK_FR12_R3_Drem"	"20:01"	30	0.00452215857702743
"FINRISK_MRPRED_R3_Drem"	"01:01"	289	0.0610477397549641
"FINRISK_MRPRED_R3_Drem"	"02:01"	658	0.138994507815801
"FINRISK_MRPRED_R3_Drem"	"02:02"	2	0.00042247570764681
"FINRISK_MRPRED_R3_Drem"	"03:01"	675	0.142585551330798
"FINRISK_MRPRED_R3_Drem"	"04:01"	1892	0.399662019433883
"FINRISK_MRPRED_R3_Drem"	"04:02"	910	0.192226446979299
"FINRISK_MRPRED_R3_Drem"	"05:01"	115	0.0242923531896916
"FINRISK_MRPRED_R3_Drem"	"06:01"	1	0.000211237853823405
"FINRISK_MRPRED_R3_Drem"	"10:01"	8	0.00168990283058724
"FINRISK_MRPRED_R3_Drem"	"105:01"	12	0.00253485424588086
"FINRISK_MRPRED_R3_Drem"	"11:01"	6	0.00126742712294043
